Lambda,Average Penalty,Standard Deviation,Average Reward
0.0,-0.06550938722699187,0.00032952359610869433,120.26113148530324
0.1,-0.04151094737956549,0.00031457860709700806,-86.2013430595398
0.2,-0.038192974107043524,5.2204907412067764e-05,-87.73526988426845
0.3,-0.03546929710905919,0.0016130061189634532,-89.49122353394826
0.4,-0.034959655389496073,0.0005791433715025517,-22.266179700692494
0.5,-0.03176853259659548,0.0007679373059726721,-23.27656235297521
0.6,-0.03245774287553061,0.0018712064285834815,-91.01281064748764
0.7,-0.03311889055240907,0.0006443486218661841,41.14629465341568
0.8,-0.032054504107313544,0.000988802448698181,106.66936641931534
0.9,-0.03142780587936204,0.0015496476293618854,105.3378809094429
1.0,-0.03246005468826086,0.001788873368672123,103.79878195126851
