Lambda,Average Penalty,Standard Deviation,Average Reward
0.0,-0.0651135829404007,0.000761487246339496,120.58084052801132
0.1,-0.038010823099236736,0.0006890480656617619,-86.04258473714192
0.2,-0.03387734710724284,0.0005430853069909686,-87.54088030258815
0.3,-0.03182748635411139,0.0014228357142972384,46.544620295365654
0.4,-0.02928853682352388,0.000736127711698707,112.70667692025502
0.5,-0.02516141608963168,0.0013998268117477028,111.93284390370052
0.6,-0.025767532188181095,0.001651092358699528,110.4456130862236
0.7,-0.026734123805814664,0.0007364883582416943,109.52993722756703
0.8,-0.025867967378525508,0.0004690588922236099,108.54467582702637
0.9,-0.025521020663947597,0.000886763653830308,107.26224249601364
1.0,-0.02678046278537266,0.0008456265266746312,105.57494147618611
