Lambda,Average Penalty,Standard Deviation,Average Reward
0.1,-0.04680617451667786,0.0,-83.89195322990417
0.2,-0.03892136663198471,0.0,-86.4465057849884
0.3,-0.036235937476158143,0.0,112.73629480600357
0.4,-0.03694450713339306,0.0,112.01040452718735
0.6,-0.02673902704909041,0.0,109.5790850520134
0.7,-0.03126295407613119,0.0,108.16455191373825
0.8,-0.026206050370190595,0.0,107.52207213640213
0.9,-0.027813412249088287,0.0,106.3549947142601
