Lambda,Average Penalty,Penalty StdDev,Average Reward
0.1,-0.047528021477650756,0.0018368980389855962,-3.5807401299476624
0.2,-0.03932723550327148,0.0007167117114678037,34.388588225841524
0.3,-0.03831710503583556,0.001390377495769104,113.16749231815338
0.4,-0.03771144811250053,0.0007368370786481,111.59347660541535
0.6,-0.02766770328681974,0.001736476319249514,110.14307211637497
0.7,-0.02809783706133161,0.0020070833130869338,109.00391820669174
0.8,-0.028443245188916822,0.0016000235441719086,107.55342915058137
0.9,-0.028613344722796114,0.0004789825258260154,106.17586842775344
