iter,ot_cost,elapsed_time
0,7.657697,26.392999172210693
1,7.873474,38.60365629196167
2,7.9703197,39.19511318206787
3,7.9764833,39.77947187423706
4,7.893072,40.36286997795105
5,7.900324,40.94928503036499
6,8.040346,41.547239780426025
7,8.260734,42.14205074310303
8,8.520905,42.725255250930786
9,8.774078,43.31336998939514
10,9.012218,58.28257489204407
11,9.228808,58.873618602752686
12,8.122555,59.45795941352844
13,9.650646,60.043556690216064
14,9.786564,60.63442039489746
15,9.934965,61.21833944320679
16,10.090961,61.805692195892334
17,10.158622,62.39134192466736
18,10.252152,62.97558379173279
19,10.357335,63.56871271133423
20,10.535696,79.87037444114685
21,10.697761,80.46300077438354
22,10.85913,81.05504369735718
23,10.989247,81.64220333099365
24,11.058577,82.22669744491577
25,10.870045,82.82059955596924
26,9.969751,83.40784192085266
27,9.190067,83.99743103981018
28,8.2550335,84.58828997612
29,6.878233,85.17183947563171
30,5.5619154,86.33042073249817
31,4.228201,86.91733455657959
32,2.6386502,87.50290131568909
33,1.3362873,88.09348225593567
34,0.33171344,88.68243098258972
35,-0.43043566,89.27305006980896
36,-1.1000929,89.86332511901855
37,-1.2494805,90.37004494667053
38,-1.350277,90.95491433143616
39,-1.488631,91.45782089233398
40,-1.5692823,92.45975017547607
41,-1.5373678,92.96498894691467
42,-1.5342586,93.40644216537476
43,-1.4545486,93.915611743927
44,-1.4015703,94.50036931037903
45,-1.2583222,95.1043803691864
46,-1.2030029,95.62455821037292
47,-1.1515036,96.21288418769836
48,-1.0765626,96.75436782836914
49,-0.9515313,97.34016251564026
50,-0.8079177,98.51034951210022
51,-0.6420814,99.11939644813538
52,-147374.08,99.70456385612488
53,-0.48205495,100.2904703617096
54,-0.9245608,100.88222217559814
55,-0.32759678,101.4776508808136
56,-0.16137338,102.06557011604309
57,-0.067941904,102.65810656547546
58,-0.032888174,103.25285291671753
59,0.04862988,103.8393189907074
60,0.109541535,105.02886605262756
61,0.18520856,105.6139464378357
62,0.26269907,106.20157074928284
63,0.30272627,106.79436421394348
64,0.36680079,107.38004755973816
65,0.45714962,107.97134780883789
66,0.45207673,108.55650854110718
67,0.4492332,109.14773631095886
68,0.52162224,109.73750329017639
69,-0.28388944,110.3281421661377
70,0.5712469,111.51864385604858
71,0.60872954,112.10721731185913
72,0.623991,112.69400191307068
73,0.7228589,113.28177070617676
74,0.72944736,113.87371873855591
75,0.73342407,114.45705270767212
76,0.7473836,115.04031085968018
77,0.7836934,115.63254737854004
78,0.771297,116.22029399871826
79,0.80974853,116.81606936454773
80,0.82312155,117.97486853599548
81,0.853994,118.55927181243896
82,-1.8204069,119.14268827438354
83,0.8680325,119.72732019424438
84,0.8981562,120.31052756309509
