Lambda,Average Penalty,Penalty StdDev,Average Reward
2,-0.0150663825,0.0020932092,-4.7933711510918515
3,-0.010065845,0.0018623217,-6.146178422868543
4,-0.010247262,0.001317538,-7.1170770267065375
