Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.013547931,0.0072944746,-4.558034131203312
3,-0.012989223,0.0058821095,-5.87534177156398
4,-0.0119247595,0.004512865,-7.383559281276539
