Lambda,Average Penalty,Standard Deviation,Average Reward
0.1,-0.0420047002179282,0.0,116.55996471643448
0.2,-0.03829244673252106,0.0,114.37281996011734
0.3,-0.03231044348917509,0.0,112.62791633605957
0.4,-0.028378925672391565,0.0,112.70987683534622
0.6,-0.025140195320814084,0.0,110.39509838819504
0.7,-0.03170764148235321,0.0,107.70964109897614
0.8,-0.022838466389234677,0.0,109.61420512199402
0.9,-0.022117094695568086,0.0,108.40712535381317
