Lambda,Average Penalty,Standard Deviation,Average Reward
0.3,-0.026755085697880498,0.0,-92.03457272052765
0.4,-0.030927365734463648,0.0,112.49908703565598
0.6,-0.028712790186812238,0.0,110.1607631444931
0.7,-0.030284612606733274,0.0,108.10062181949615
