Lambda,Average Penalty,Penalty StdDev,Average Reward
0.1,-0.041934397467252256,0.0013708302532097502,116.41712769269944
0.2,-0.03943763622889707,0.0018657130167738381,114.54881468613942
0.3,-0.03250980139546947,0.0011611848949516041,113.28376520872116
0.4,-0.028983553470311466,0.0013250029048244734,112.43231546084085
0.6,-0.026816220864851456,0.001089972292050106,110.3571960846583
0.7,-0.0295253585655265,0.0013795702440242586,108.35179889996847
0.8,-0.0225908966236244,0.0013816952435458025,109.26905039548873
0.9,-0.022244718699426666,0.0009042897182351552,108.44386008183162
