Lambda,Average Penalty,Standard Deviation,Average Reward
0.1,-0.04153207162531411,0.0,116.41627234220505
0.2,-0.037572900454203285,0.0,113.74752449989319
0.3,-0.032104620119420495,0.0,113.98418581485748
0.4,-0.02661718349707754,0.0,112.00325775146484
0.6,-0.02492052163833227,0.0,110.44027757644653
0.7,-0.029009211354139374,0.0,108.74456912279129
0.8,-0.022935172406638542,0.0,109.0330057144165
0.9,-0.021836163032622563,0.0,108.84692454338074
