Lambda,Average Penalty,Standard Deviation,Average Reward
0.1,-0.04237144218908774,0.0,-86.04726850986481
0.2,-0.03409055529571161,0.0,-85.61802566051483
0.3,-0.03362354127372184,0.0,113.1043392419815
0.4,-0.03029406496456691,0.0,112.656369805336
0.6,-0.02677047550678253,0.0,110.38859295845032
0.7,-0.026447577774524687,0.0,108.94091057777405
0.8,-0.029086046440656797,0.0,107.96126806735992
0.9,-0.026265187961299244,0.0,107.19716501235962
