Lambda,Average Penalty,Standard Deviation,Average Reward
0.0,-0.06598341396198752,0.0011460859836313166,119.84820900559426
0.1,-0.04111720153281805,0.0012563173113233662,-86.1454926609993
0.2,-0.03477241661501815,0.0015205962109856987,14.25984709262848
0.3,-0.03302983593137433,0.0010558355778242361,52.94973801970482
0.4,-0.03071310740451903,0.0010663248846920288,31.691749078035354
0.5,-0.0272336997432528,0.0018665262784515815,111.33277382850648
0.6,-0.026243866109146818,0.0006999314278036236,110.24106702208519
0.7,-0.026201060569084073,0.001016865898679765,108.9886982858181
0.8,-0.02669874908895465,0.0012043786592896076,107.89315608739852
0.9,-0.026119745378449178,0.0012918052581287912,106.93559687733651
1.0,-0.02804172538464671,0.0011120673493739844,105.04607915878296
