Lambda,Average Penalty,Standard Deviation,Average Reward
0.0,-0.0658766032807577,0.0007323239533215991,119.86430792212487
0.1,-0.04172946943314597,0.0011768335196861916,-86.22677603363991
0.2,-0.034820696045593666,0.0012809324528941727,55.02124754786492
0.3,-0.03245543843899303,0.001069519130867632,113.73973586559296
0.4,-0.029969623249551897,0.001772853668230355,112.43784383535385
0.5,-0.02617505152137576,0.0007192993642815888,111.56841273903846
0.6,-0.02625121065801907,0.001033612542567226,110.76458768844604
0.7,-0.02649436998502887,0.0013085798332872027,109.44484298825265
0.8,-0.02588589415271759,0.001256081353272864,108.28161957263947
0.9,-0.025897480259009932,0.0010021065384621267,106.98264155387878
1.0,-0.026576630806496294,0.0010599466179907844,105.48257749676705
