Lambda,Average Penalty,Standard Deviation,Average Reward
0.0,-0.06645776852506449,0.0010216210336036812,119.53454375863075
0.1,-0.04145609952209688,0.0009684165361522563,-86.13148490190505
0.2,-0.03389229228583918,0.0010087433293632531,34.35129101872444
0.3,-0.03304842430228556,0.0009580387691008588,93.29525923728943
0.4,-0.030126065960618415,0.0014417259374366635,112.0738251209259
0.5,-0.027630964479426486,0.0015304245172264178,111.72355363965035
0.6,-0.02632051962714018,0.0013880978495932116,110.20069869756699
0.7,-0.026782998004201745,0.0018144435960392189,108.9743224978447
0.8,-0.026582460519928002,0.00121221649091082,107.96402083039284
0.9,-0.027568530847999012,0.0015747115798748343,106.37905794978141
1.0,-0.029010016064911926,0.0016519012916072237,84.74625906944274
