Lambda,Average Penalty,Standard Deviation,Average Reward
0.0,-0.06622615669779078,0.0011213918028061052,119.40052987933159
0.1,-0.041451603170214124,0.0014253523425281141,-86.3812675178051
0.2,-0.03314024932656274,0.0008509686976167195,-65.98480796217919
0.3,-0.031069603814463838,0.0017632965512544873,-47.414192456007
0.4,-0.029539300537273983,0.0011238986951060137,32.036664861440656
0.5,-0.027156552742994555,0.001380057862809467,111.69305477738381
0.6,-0.026794939063991073,0.001389764991066751,110.35014748573303
0.7,-0.026911290952506033,0.0018435155714089475,108.82492154240609
0.8,-0.0277778843174279,0.0014568174162271118,87.53119520545006
0.9,-0.027822069198389966,0.0017217529924957323,106.56980672478676
1.0,-0.027432091504777815,0.000820233520759896,105.04894824624061
