Lambda,Average Penalty,Standard Deviation,Average Reward
0.0,-0.06649215121011336,0.0013621351663278484,119.47410707473755
0.1,-0.04270640105098576,0.0011385293365729797,-85.87192410826682
0.2,-0.034490120908450675,0.0012506634733958893,-46.31802473664284
0.3,-0.03252586379355422,0.0016583432561402892,32.912600219249725
0.4,-0.03120059478377843,0.0012831634517295409,52.16518842577934
0.5,-0.028205023907471243,0.001399606804782582,111.33481417894363
0.6,-0.027515459978121694,0.0015453390178518415,110.32313681840897
0.7,-0.027780510777711993,0.0011553304354501588,109.1219631433487
0.8,-0.028155052408224045,0.0009110023402347332,87.30321344137192
0.9,-0.028050985426182472,0.0016990453641316115,106.40339704751969
1.0,-0.028176325192190977,0.001325418097053892,104.91941853165626
