Lambda,Average Penalty,Standard Deviation,Average Reward
0.0,-0.06573911525851589,0.0005985559369161893,119.4443173646927
0.1,-0.04102621281050643,0.00107477575457952,-86.51556912660598
0.2,-0.03159694490587633,0.0013578188319691752,-86.57737333774567
0.3,-0.031171642786487132,0.001576299192373756,-7.171855372190476
0.4,-0.030199325216696566,0.0011522284741767176,11.88614416718483
0.5,-0.027781467105046788,0.001537215231294969,111.69252606630326
0.6,-0.02747175900667161,0.0010927396865394803,110.11111540794373
0.7,-0.02778396182897394,0.0011617062188532892,68.56425815224648
0.8,-0.027334049756440944,0.0008246153754507182,87.70301633477212
0.9,-0.02828986543246284,0.0013720703290181584,106.2290631532669
1.0,-0.02865788736786054,0.002441566211283927,104.74648644924164
