Lambda,Average Penalty,Standard Deviation,Average Reward
0.0,-0.06598627069112796,0.0010269354202183663,119.89609022140503
0.1,-0.04050080298750966,0.0011608384652389697,-86.58760061264039
0.2,-0.032885785965966974,0.0014771296718595582,-26.3146870136261
0.3,-0.03189230583134035,0.0008971002078097645,33.2316054880619
0.4,-0.030149408648805498,0.0016024662018763265,52.29341207146645
0.5,-0.02821185324649949,0.0011029837742273084,111.40019143819809
0.6,-0.028187024476380013,0.0018006795208115364,90.2022372841835
0.7,-0.02793437533888025,0.0011767916078470335,109.0183271586895
0.8,-0.02851277373018259,0.0018087230011055722,87.50524864792824
0.9,-0.02695721122342063,0.0012217245046159634,106.65560848116874
1.0,-0.02752992820113745,0.0013929646450819252,105.160345941782
