Lambda,Average Penalty,Standard Deviation,Average Reward
0.1,-0.043666259944438936,0.0,-83.42401544936001
0.2,-0.043030227933611186,0.0,-81.53214656189084
0.3,-0.04400606765303501,0.0,119.10370169579983
0.4,-0.03893662607947061,0.0,119.19084133952856
0.6,-0.03987305001779036,0.0,119.39548412710428
0.7,-0.03812514051147129,0.0,120.25211174786091
0.8,-0.03714676651843758,0.0,118.85871868208051
0.9,-0.03811132230541923,0.0,119.71628489345312
