Lambda,Average Penalty,Standard Deviation,Average Reward
0.1,-0.0426532459813495,0.0,116.95569044351578
0.2,-0.04093467195828756,0.0,114.81611621379852
0.3,-0.038372532242820376,0.0,113.418612241745
0.4,-0.0355467272967827,0.0,110.6127815246582
0.6,-0.026263168672236,0.0,109.92902475595474
0.7,-0.026163908568295566,0.0,109.71756660938263
0.8,-0.024391658422423572,0.0,108.12556320428848
0.9,-0.024471598427470136,0.0,107.54848730564117
