Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.016192934,0.0071284696,-5.002572771441192
3,-0.014347956,0.0060793213,-6.053304413566366
4,-0.01106659,0.004777471,-7.3207322034984825
