Lambda,Average Penalty,Penalty StdDev,Average Reward
2,-0.016566765,0.00042558924,-4.937323571014349
3,-0.014628658,0.00055707473,-6.076284390463697
4,-0.01156181,0.0005569776,-7.504469261560298
