Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.016176354,0.0072614057,-4.921976050222293
3,-0.014192959,0.0063640615,-5.833194550266489
4,-0.012077851,0.0056809313,-7.577647274453193
