Lambda,Average Penalty,Standard Deviation,Average Reward
0.1,-0.04409083127975464,0.0,117.93877129070461
0.2,-0.04351538696954416,0.0,119.38225295767188
0.3,-0.04123424097549084,0.0,119.05011096876115
0.4,-0.04357360268748084,0.0,119.42856019176543
0.6,-0.04430894960056652,0.0,119.57647684961557
0.7,-0.04927954840105633,0.0,118.71512657403946
0.8,-0.0453738428297497,0.0,118.249002546072
0.9,-0.041574926603408086,0.0,118.38962265849113
