Lambda,Average Penalty,Standard Deviation,Average Reward
0.1,-0.04643773084337061,0.0,120.20949117653072
0.2,-0.044491086687360494,0.0,118.85974427685142
0.3,-0.043176924640482124,0.0,119.36605474725366
0.4,-0.04184157349342524,0.0,119.1795246526599
0.6,-0.04475453164842394,0.0,119.60303644090891
0.7,-0.045529692069343895,0.0,120.33099706098437
0.8,-0.042553813620047135,0.0,118.98913130443543
0.9,-0.04220312303966946,0.0,119.5813776194118
