Lambda,Average Penalty,Standard Deviation,Average Reward
0.1,-0.04271627962589264,0.0,-86.6325358748436
0.2,-0.037131849457235896,0.0,-89.09911358356476
0.3,-0.03178942384141864,0.0,-90.43053185939789
0.4,-0.03377160855701992,0.0,-90.48102813959122
0.6,-0.031578092915671215,0.0,-92.49259346723557
0.7,-0.028230802579359573,0.0,-94.34572088718414
0.8,-0.030552902155452304,0.0,-94.24043303728104
0.9,-0.0259840227663517,0.0,-95.4019210934639
