Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.008536746,0.004039361,-4.820574234379455
3,-0.0074220663,0.0034810249,-6.046267621032894
4,-0.0065922663,0.002622933,-7.062335710413754
