Lambda,Average Penalty,Standard Deviation,Average Reward
0.1,-0.044071627290625325,0.0,-83.9012672174722
0.2,-0.04441595822572708,0.0,-82.56621578708291
0.3,-0.038951367945284456,0.0,-83.99527104198933
0.4,-0.0401292812256586,0.0,-82.09353778511286
0.6,-0.036918399008837616,0.0,119.4552778378129
0.7,-0.041313381298728614,0.0,120.20873035490513
0.8,-0.03957961002985636,0.0,119.80786864459515
0.9,-0.0378957889800848,0.0,118.97268619388342
