Lambda,Average Penalty,Penalty StdDev,Average Reward
2,-0.012683871,0.0028826387,-5.56124496233766
3,-0.008695788,0.001894229,-8.597918559554964
4,-0.0063826805,0.0018263501,-7.21023675540695
