Lambda,Average Penalty,Standard Deviation,Average Reward
0.1,-0.04246990531682968,0.0,-82.75029026158154
0.2,-0.0418443113565445,0.0,117.73016181215644
0.3,-0.04243575972180034,0.0,118.87735638394952
0.4,-0.04574080308278402,0.0,120.08155834116042
0.6,-0.03981279920447956,0.0,119.31640759855509
0.7,-0.04191590518486209,0.0,117.16018195077777
0.8,-0.04021503758984943,0.0,118.46685686986893
0.9,-0.042090506780715214,0.0,117.61900942213833
