Lambda,Average Penalty,Standard Deviation,Average Reward
0.1,-0.04441930275214346,0.0,-85.20685005187988
0.2,-0.041655724113051955,0.0,-87.44571387767792
0.3,-0.04150133358465659,0.0,-89.71106147766113
0.4,-0.03664823869864146,0.0,-91.3320991396904
0.6,-0.02590187659134736,0.0,-90.20028787851334
0.7,-0.029894337058067322,0.0,-91.48325324058533
0.8,-0.029018175907624073,0.0,-93.02495568990707
0.9,-0.025155770428040448,0.0,-94.95381200313568
