iter,ot_cost,elapsed_time
0,8.358802,44.80314087867737
1,10.972949,58.094038009643555
2,11.045784,58.78064513206482
3,12.070389,59.461756467819214
4,10.320457,60.15421223640442
5,9.735371,60.83687472343445
6,12.7508545,61.52053999900818
7,12.057884,62.20530414581299
8,13.800241,62.8923180103302
9,13.183111,63.573333740234375
10,12.2108555,88.1668930053711
11,14.002318,88.8558361530304
12,13.848646,89.53954315185547
13,13.432566,90.22059655189514
14,12.949543,90.90970921516418
15,12.347936,91.5928726196289
16,11.116526,92.27340579032898
17,8.607668,92.95767021179199
18,2.604,93.63824105262756
19,3.2533765,94.32049632072449
20,1.1759706,125.08871245384216
21,-1.747303,125.78162670135498
22,-4.125352,126.46559953689575
23,-5.4218445,127.148597240448
24,-7.1016116,127.8392333984375
25,-8.300872,128.52196502685547
26,-11.314967,129.20629811286926
27,-10.068945,129.88844919204712
28,-12.59226,130.5785846710205
29,-11.420919,131.26091027259827
30,-11.357705,132.6204993724823
31,-94.81039,133.30299067497253
32,-12.975756,133.98566961288452
33,-13.776091,134.67245149612427
34,-12.42354,135.35761165618896
35,-12.065314,136.04112148284912
36,-13.027287,136.72238993644714
37,-14.544767,137.40780997276306
38,-10.771562,138.09500360488892
39,-16.63527,138.7830502986908
40,-10.273726,140.15005445480347
41,-10.5410385,140.83739638328552
42,-11.396654,141.5289945602417
43,-9.59097,142.21047639846802
44,-9.193001,142.89554715156555
45,-9.733879,143.5781364440918
46,-9.654648,144.25836491584778
47,-10.971217,144.95341062545776
48,-10.671396,145.63769841194153
49,-6.1004677,146.33158826828003
50,-7.536168,147.69482731819153
51,-7.7970552,148.38648557662964
52,-5.3575125,149.06751585006714
53,-4.1983743,149.74802017211914
54,-3.5180426,150.42924189567566
55,-3.0070355,151.11011052131653
56,-2.688782,151.7921974658966
57,-2.3761744,152.47435212135315
58,-1.9046619,153.15756034851074
59,-1.741694,153.8395140171051
60,-1.6028907,155.21547079086304
61,-1.6119229,155.90100836753845
62,-1.6366165,156.58263063430786
63,-1.4859469,157.26370859146118
64,-1.4454558,157.95937395095825
65,-1.3642408,158.64047288894653
66,-1.3811517,159.32172226905823
67,-1.3704222,160.01141929626465
68,-1.4300957,160.69557976722717
69,-1.5162699,161.38138437271118
70,-1.6121813,162.7376835346222
71,-1.6875098,163.42092633247375
72,-1.6884171,164.10363578796387
73,-1.6015844,164.78410029411316
74,-1.5544957,165.4647195339203
75,-1.4944953,166.14601278305054
76,-1.5591958,166.82795310020447
77,-1.4902723,167.51210141181946
78,-1.4686193,168.19340085983276
79,-1.4161906,168.87593698501587
80,-1.3815396,170.23254561424255
81,-1.3502517,170.91476845741272
82,-1.2681822,171.6021113395691
83,-1.1975652,172.28316617012024
84,-1.1033661,172.9657244682312
85,-1.0230584,173.64702343940735
86,-0.9748506,174.33423113822937
87,-0.8940698,175.01986169815063
88,-0.8142915,175.69996643066406
89,-0.75048554,176.37970352172852
90,-0.6556386,177.74430894851685
91,-0.62082344,178.4284315109253
92,-0.5254301,179.1175343990326
93,-0.45151585,179.80488777160645
94,-0.38780743,180.48603558540344
95,-0.3156259,181.16818118095398
96,-0.2733668,181.8491759300232
97,-0.23868346,182.5337417125702
98,-0.20888734,183.21647930145264
99,-0.17622769,183.90261149406433
100,-0.13947666,185.27151679992676
101,-0.14220107,185.9730966091156
102,-0.11068046,186.65427899360657
103,-0.08169401,187.33659029006958
104,-0.04422784,188.0188639163971
105,-0.016943455,188.6990487575531
106,0.012995362,189.38409280776978
107,0.009766817,190.07137441635132
108,0.00037992,190.75593304634094
109,0.00750947,191.45252871513367
110,0.018961668,192.82383608818054
111,0.048136353,193.50759935379028
112,0.047982812,194.198570728302
113,0.023749352,194.8802740573883
114,0.058989048,195.56129121780396
115,0.08241725,196.26065135002136
116,0.11208987,196.94308066368103
117,0.13196015,197.62622690200806
118,0.15843117,198.30947399139404
119,0.19023824,198.99200344085693
120,0.19404924,200.3668351173401
121,0.1984272,201.05525994300842
122,0.21493292,201.74069476127625
123,0.22283852,202.43153405189514
124,0.2199843,203.11849641799927
125,0.2237016,203.8136444091797
126,0.24348807,204.5025246143341
127,0.23686898,205.18408799171448
128,0.2705412,205.86707639694214
129,0.25391507,206.55104660987854
130,0.24751592,207.91337776184082
131,0.23099864,208.60296607017517
132,0.2562151,209.28642511367798
133,0.26026297,209.96767234802246
134,0.2696669,210.6481375694275
135,0.27686107,211.32901906967163
136,0.30098844,212.01041388511658
137,0.30833173,212.69116187095642
138,0.31976986,213.37785577774048
139,0.31122923,214.06599259376526
140,0.34479487,215.4339988231659
141,0.3375206,216.12389826774597
142,0.36267507,216.8134641647339
143,0.38083994,217.49485683441162
144,0.36537957,218.17613887786865
145,0.38302183,218.8597755432129
146,0.3978424,219.54435873031616
147,0.40874112,220.2325084209442
148,0.40727854,220.91438150405884
149,0.38212526,221.5953814983368
150,0.39341116,222.9542350769043
151,0.30495274,223.65292382240295
152,0.2626723,224.34403562545776
153,0.44291532,225.0305438041687
154,0.4492557,225.7172224521637
155,0.45689118,226.401841878891
156,0.4586662,227.08340120315552
157,0.4615779,227.77104234695435
158,0.43304062,228.46106624603271
159,0.40808582,229.14253664016724
160,0.41603303,230.50434732437134
161,0.41428053,231.18739461898804
162,0.37830234,231.87407541275024
163,0.45706594,232.5559697151184
164,0.45594478,233.23694467544556
165,0.4427992,233.91799187660217
166,0.41934,234.59957122802734
167,0.43040395,235.28055691719055
168,0.4375341,235.96025252342224
169,0.41842592,236.6407060623169
170,0.46309924,237.99778652191162
171,0.43524218,238.67944240570068
172,0.44357395,239.37511372566223
173,0.39926004,240.06110072135925
174,0.48489618,240.74191045761108
175,0.48685813,241.42238235473633
176,0.5101142,242.10329580307007
177,0.47999108,242.7834689617157
178,-0.7188672,243.46378016471863
179,0.51817715,244.14552330970764
180,0.48507142,245.50391602516174
181,0.5302218,246.18950700759888
182,0.5432222,246.87533855438232
183,0.5442059,247.5631582736969
184,0.5538957,248.250422000885
185,0.5580491,248.93045949935913
186,0.16124105,249.6136975288391
187,0.5541769,250.301495552063
188,0.5490668,250.98147678375244
189,0.5325017,251.66248393058777
190,0.54048824,253.02963733673096
191,0.5017412,253.72488522529602
192,0.5256535,254.41354656219482
193,0.53196764,255.0972638130188
194,0.52089155,255.78174257278442
195,0.5349393,256.4741840362549
196,0.50928307,257.154657125473
197,0.55127275,257.8369116783142
198,0.5515237,258.52462124824524
199,0.5494685,259.21415162086487
200,0.5577309,260.57080364227295
201,0.55110705,261.2688343524933
202,0.5421728,261.9535508155823
203,0.55013144,262.63497400283813
204,0.54883265,263.31573247909546
205,0.5507873,264.0097632408142
206,0.5253804,264.70038509368896
207,0.5612035,265.38258624076843
208,0.48656,266.0632441043854
209,0.56138945,266.7440576553345
210,0.54963267,268.1089599132538
211,0.5617391,268.7940149307251
212,0.49947035,269.47518610954285
213,0.5461682,270.1571526527405
214,0.57120764,270.84594225883484
215,0.5642086,271.5330123901367
216,0.5541868,272.2158844470978
217,0.5734608,272.9007205963135
218,0.56656396,273.5818831920624
219,0.5568752,274.2639710903168
220,0.559147,275.6173005104065
221,0.5647708,276.29955434799194
222,0.57833207,276.9812445640564
223,0.5722153,277.6619875431061
224,0.55785465,278.34177827835083
225,0.5849389,279.03304171562195
226,0.60063696,279.72346925735474
227,0.60107446,280.4043526649475
228,0.616819,281.08545422554016
229,0.61942387,281.77683115005493
230,0.60919464,283.1306240558624
231,0.61766183,283.81245517730713
232,0.62201214,284.49705719947815
