Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.0152906375,0.006801656,-4.919299370190129
3,-0.012167761,0.0062953727,-5.577911050617695
4,-0.009662747,0.004271982,-6.2475316019845195
