Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.013906568,0.0076603205,-4.6794226267840715
3,-0.015732225,0.005857047,-6.680417205533013
4,-0.009311723,0.0025799219,-6.276771628111601
