Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.015258354,0.006725583,-4.775153429154306
3,-0.010876203,0.0041414746,-5.0657335295341905
4,-0.009408283,0.004278738,-5.26961926901713
