Lambda,Average Penalty,Standard Deviation,Average Reward
0.0,-0.06562922166467104,0.0011335338645734468,99.4634439945221
0.1,-0.04005291394044354,0.0010929777327639018,-86.46529959440231
0.2,-0.03284990999354436,0.0015747810724029319,-25.976734215021132
0.3,-0.03241350417637003,0.0018448639632536769,33.03433755040169
0.4,-0.03029586162113093,0.0016162869232473104,-68.2188895881176
0.5,-0.02746538470703556,0.0015026351159313175,111.58099317550659
0.6,-0.02741767200576316,0.0011614092124824838,110.29308792948723
0.7,-0.027946497044711825,0.0014713928149059016,88.89758141636848
0.8,-0.027496542020872445,0.0014887922372243863,87.53539341688156
0.9,-0.02818568623974893,0.001486303100561956,106.51690824627876
1.0,-0.02929242611466793,0.0013518527928165615,104.61400443911552
