Lambda,Average Penalty,Standard Deviation,Average Reward
0.0,-0.06610182257982421,0.001229866180933037,99.45642338395119
0.1,-0.03977522957832084,0.0012428209715344995,-86.34026378393173
0.2,-0.03374520568125537,0.0020024035640211074,-26.04150139093399
0.3,-0.03257232014592927,0.0018419714538535175,93.32162191271782
0.4,-0.03031264435497577,0.0012421429878860925,72.13889091610909
0.5,-0.026719634548810794,0.0009827178435150507,91.27081182599068
0.6,-0.028303000326027516,0.0013195994703031966,110.22058835625648
0.7,-0.02812873145219577,0.0012907248894099427,108.66348235011101
0.8,-0.027765611447635057,0.0013866491681429173,107.80536261796951
0.9,-0.02767184878564936,0.0016848664588312665,106.30555987358093
1.0,-0.029304012728573924,0.001398789619595807,104.47268871665001
