Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.01711153,0.0076074908,-4.930655941669829
3,-0.012879297,0.0055848854,-6.42027768874541
4,-0.011940705,0.005043185,-7.351312293391675
