Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.016640585,0.007528036,-4.913588666170836
3,-0.011037518,0.005444974,-6.6326525612850675
4,-0.010755397,0.0049602427,-7.439173995703459
