iter,ot_cost,elapsed_time
0,8.244733,38.893375396728516
1,10.021052,51.99320840835571
2,10.469528,52.676130533218384
3,10.927068,53.359498023986816
4,11.276674,54.04184889793396
5,11.82306,54.72338581085205
6,12.070538,55.40998315811157
7,12.490977,56.091713428497314
8,12.964296,56.77301216125488
9,13.166484,57.46209168434143
10,13.375798,89.72640919685364
11,13.152231,90.41975831985474
12,12.817486,91.11478972434998
13,12.588849,91.8042299747467
14,11.829445,92.4875898361206
15,7.127142,93.17084693908691
16,9.42131,93.86575508117676
17,6.3187394,94.55253911018372
18,3.6105094,95.238201379776
19,1.2590866,95.92315030097961
20,-1.2209144,121.7916932106018
21,-4.4872003,122.49373435974121
22,-6.354306,123.17695116996765
23,-8.96017,123.86235189437866
24,-10.329682,124.56152534484863
25,-12.510754,125.26380515098572
26,-12.899057,125.95084834098816
27,-13.220131,126.63923764228821
28,-14.303453,127.3243350982666
29,-20.23867,128.01215958595276
30,-21.339836,129.3811891078949
31,-17.25346,130.06523752212524
32,-18.388111,130.75224471092224
33,-18.286957,131.44585275650024
34,-17.373268,132.1346995830536
35,-50.035973,132.82336020469666
36,-23.851147,133.50953364372253
37,-14.344139,134.1926794052124
38,-13.219348,134.87527346611023
39,-192.39305,135.5573353767395
40,-10.734245,136.91269087791443
41,-12.4239435,137.59749841690063
42,-10.733421,138.29330229759216
43,-24.069967,138.99045610427856
44,-9.876535,139.67981505393982
45,-9.754052,140.36349773406982
46,-9.769993,141.0480604171753
47,-10.874724,141.74150776863098
48,-35.51385,142.42402625083923
49,-6.081874,143.1127529144287
50,-5.52577,144.4712028503418
51,-6.1360455,145.1729006767273
52,-6.109374,145.85570883750916
53,-4.6880903,146.53842306137085
54,-4.208467,147.2247006893158
55,-3.541737,147.9065670967102
56,-3.277007,148.59118366241455
57,-2.897636,149.27701044082642
58,-2.8046622,149.95965361595154
59,-2.6051054,150.64228653907776
60,-2.4146934,152.01414036750793
61,-2.0853884,152.69924569129944
62,-1.9562941,153.3954677581787
63,-1.9229625,154.08179807662964
64,-1.8502419,154.7644338607788
65,-1.7478577,155.4633252620697
66,-25.341831,156.14712023735046
67,-1.6657958,156.8302412033081
68,-1.6476876,157.51474618911743
69,-1.6453955,158.20386910438538
70,-1.5902982,159.56720685958862
71,-1.6452947,160.25196719169617
72,-1.635554,160.9348714351654
73,-1.6800191,161.61796975135803
74,-1.6569586,162.3054940700531
75,-1.624663,162.987562417984
76,-1.6818533,163.6709005832672
77,-1.6708913,164.35662651062012
78,-1.614912,165.03886651992798
79,-1.566992,165.721759557724
80,-1.5236502,167.08108139038086
81,-1.527248,167.7651515007019
82,-1.4870954,168.44833374023438
83,-1.4980494,169.13640213012695
84,-1.5152999,169.82611846923828
85,-1.4479538,170.50920867919922
86,-1.4095163,171.1928834915161
87,-1.318498,171.87585020065308
88,-1.2298797,172.55890417099
89,-1.1478086,173.24219274520874
90,-1.0384007,174.59780740737915
91,-0.9649554,175.28144240379333
92,-0.91955364,175.96652245521545
93,-0.8331903,176.6575367450714
94,-0.79269034,177.3407759666443
95,-0.7360002,178.0228238105774
96,-0.67222965,178.70468378067017
97,-0.59530175,179.38620734214783
98,-0.5422351,180.07141542434692
99,-0.4973725,180.75279903411865
100,-0.47436672,182.12573099136353
101,-0.45997018,182.82532215118408
102,-0.46127856,183.507422208786
103,-0.4434976,184.1904480457306
104,-0.4585749,184.87563562393188
105,-0.45847672,185.55765628814697
106,-0.44632137,186.24133014678955
107,-0.44411534,186.92319869995117
108,-0.43692082,187.60471534729004
109,-0.4139908,188.2915015220642
110,-0.38817567,189.65591549873352
111,-0.36107844,190.3486886024475
112,-0.33714867,191.0350239276886
113,-0.3009454,191.72712922096252
114,-0.28613412,192.41647362709045
115,-0.27404106,193.0984125137329
116,-0.22578919,193.78037190437317
117,-0.19782007,194.46348643302917
118,-0.17611277,195.14614152908325
119,-0.14805973,195.8401346206665
120,-0.12974596,197.20429015159607
121,-0.12489617,197.89299488067627
122,-0.10185921,198.57840204238892
123,-0.09690118,199.25992465019226
124,-0.09482849,199.94308924674988
125,-0.07481396,200.62819981575012
126,-0.09105265,201.31129264831543
127,0.028094292,201.99607014656067
128,0.025328636,202.67757391929626
129,0.031331897,203.35901975631714
130,0.04132986,204.71707272529602
131,0.0836997,205.40305161476135
132,0.10036129,206.08519744873047
133,0.117363155,206.7726275920868
134,0.13104838,207.45615029335022
135,0.15046763,208.1385805606842
136,0.16602921,208.82484936714172
