Lambda,Average Penalty,Penalty StdDev,Average Reward
2,-0.012271528,0.0013617437,-5.814986678429414
3,-0.013220081,0.00496696,-7.038569700726074
4,-0.010425868,0.0016083786,-7.5277556020778125
